protein_id,domain1,domain2,signature1,signature2,domain1_length,domain2_length
A0A7K9I7F7,IPR045860:16-99,IPR035076:19-97,InterPro:IPR045860,InterPro:IPR035076,84,79
A0A7K9I7F7,IPR045860:16-99,IPR016054:19-108,InterPro:IPR045860,InterPro:IPR016054,84,90
A0A7K9I7F7,IPR035076:19-97,IPR016054:19-108,InterPro:IPR035076,InterPro:IPR016054,79,90
A0A7K9I9G5,IPR045860:3-82,IPR035076:3-79,InterPro:IPR045860,InterPro:IPR035076,80,77
A0A7K9I9G5,IPR045860:3-82,IPR016054:3-90,InterPro:IPR045860,InterPro:IPR016054,80,88
A0A7K9I9G5,IPR035076:3-79,IPR016054:3-90,InterPro:IPR035076,InterPro:IPR016054,77,88
A0A7K9I9L2,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9I9L2,IPR045860:4-84,IPR016054:7-92,InterPro:IPR045860,InterPro:IPR016054,81,86
A0A7K9I9L2,IPR035076:7-82,IPR016054:7-92,InterPro:IPR035076,InterPro:IPR016054,76,86
A0A7K9IP74,IPR045860:1-78,IPR035076:4-78,InterPro:IPR045860,InterPro:IPR035076,78,75
A0A7K9IPK7,IPR045860:1-81,IPR035076:4-79,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9IPK7,IPR045860:1-81,IPR016054:4-93,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9IPK7,IPR035076:4-79,IPR016054:4-93,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9IQ41,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9IQ41,IPR045860:4-84,IPR016054:7-96,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9IQ41,IPR035076:7-82,IPR016054:7-96,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9IQ72,IPR045860:26-113,IPR016054:27-113,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9IRT7,IPR045860:1-80,IPR035076:1-78,InterPro:IPR045860,InterPro:IPR035076,80,78
A0A7K9IRU4,IPR045860:1-79,IPR035076:2-77,InterPro:IPR045860,InterPro:IPR035076,79,76
A0A7K9IRU4,IPR045860:1-79,IPR016054:2-91,InterPro:IPR045860,InterPro:IPR016054,79,90
A0A7K9IRU4,IPR035076:2-77,IPR016054:2-91,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9IS81,IPR045860:4-83,IPR035076:5-80,InterPro:IPR045860,InterPro:IPR035076,80,76
A0A7K9IS81,IPR045860:4-83,IPR016054:4-94,InterPro:IPR045860,InterPro:IPR016054,80,91
A0A7K9IS81,IPR035076:5-80,IPR016054:4-94,InterPro:IPR035076,InterPro:IPR016054,76,91
A0A7K9ISR7,IPR045860:1-77,IPR035076:4-75,InterPro:IPR045860,InterPro:IPR035076,77,72
A0A7K9ISR7,IPR045860:1-77,IPR016054:4-89,InterPro:IPR045860,InterPro:IPR016054,77,86
A0A7K9ISR7,IPR035076:4-75,IPR016054:4-89,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A7K9IST3,IPR045860:10-92,IPR035076:13-90,InterPro:IPR045860,InterPro:IPR035076,83,78
A0A7K9IST3,IPR045860:10-92,IPR016054:13-95,InterPro:IPR045860,InterPro:IPR016054,83,83
A0A7K9IST3,IPR035076:13-90,IPR016054:13-95,InterPro:IPR035076,InterPro:IPR016054,78,83
A0A7K9J3S0,IPR045860:95-177,IPR016054:98-163,InterPro:IPR045860,InterPro:IPR016054,83,66
A0A7K9JDZ0,IPR045860:24-100,IPR016054:25-107,InterPro:IPR045860,InterPro:IPR016054,77,83
A0A7K9JWU3,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9JWU3,IPR045860:1-81,IPR016054:2-87,InterPro:IPR045860,InterPro:IPR016054,81,86
A0A7K9JWU3,IPR035076:2-79,IPR016054:2-87,InterPro:IPR035076,InterPro:IPR016054,78,86
A0A7K9JXL3,IPR045860:26-113,IPR016054:27-113,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9JYL0,IPR045860:1-77,IPR035076:4-75,InterPro:IPR045860,InterPro:IPR035076,77,72
A0A7K9JYL0,IPR045860:1-77,IPR016054:4-89,InterPro:IPR045860,InterPro:IPR016054,77,86
A0A7K9JYL0,IPR035076:4-75,IPR016054:4-89,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A7K9JZE3,IPR045860:1-78,IPR035076:4-78,InterPro:IPR045860,InterPro:IPR035076,78,75
A0A7K9KEU5,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9KEU5,IPR045860:4-84,IPR016054:7-92,InterPro:IPR045860,InterPro:IPR016054,81,86
A0A7K9KEU5,IPR035076:7-82,IPR016054:7-92,InterPro:IPR035076,InterPro:IPR016054,76,86
A0A7K9KFM0,IPR045860:18-98,IPR035076:21-96,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9KFM0,IPR045860:18-98,IPR016054:21-110,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9KFM0,IPR035076:21-96,IPR016054:21-110,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9KHJ3,IPR045860:4-84,IPR035076:5-80,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9KHJ3,IPR045860:4-84,IPR016054:4-94,InterPro:IPR045860,InterPro:IPR016054,81,91
A0A7K9KHJ3,IPR035076:5-80,IPR016054:4-94,InterPro:IPR035076,InterPro:IPR016054,76,91
A0A7K9KHK6,IPR045860:18-98,IPR035076:21-96,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9KHK6,IPR045860:18-98,IPR016054:21-110,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9KHK6,IPR035076:21-96,IPR016054:21-110,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9KHL8,IPR045860:13-95,IPR035076:16-93,InterPro:IPR045860,InterPro:IPR035076,83,78
A0A7K9KN90,IPR045860:24-100,IPR016054:25-107,InterPro:IPR045860,InterPro:IPR016054,77,83
A0A7K9KSE4,IPR045860:26-113,IPR016054:27-113,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9KYW5,IPR045860:94-177,IPR016054:97-162,InterPro:IPR045860,InterPro:IPR016054,84,66
A0A7K9LMS7,IPR045860:1-77,IPR035076:4-75,InterPro:IPR045860,InterPro:IPR035076,77,72
A0A7K9LMS7,IPR045860:1-77,IPR016054:4-89,InterPro:IPR045860,InterPro:IPR016054,77,86
A0A7K9LMS7,IPR035076:4-75,IPR016054:4-89,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A7K9LMT5,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9LMU6,IPR045860:1-78,IPR035076:4-78,InterPro:IPR045860,InterPro:IPR035076,78,75
A0A7K9LMU9,IPR045860:1-83,IPR035076:4-81,InterPro:IPR045860,InterPro:IPR035076,83,78
A0A7K9LMU9,IPR045860:1-83,IPR016054:4-86,InterPro:IPR045860,InterPro:IPR016054,83,83
A0A7K9LMU9,IPR035076:4-81,IPR016054:4-86,InterPro:IPR035076,InterPro:IPR016054,78,83
A0A7K9LMW3,IPR045860:1-79,IPR035076:2-77,InterPro:IPR045860,InterPro:IPR035076,79,76
A0A7K9LMW3,IPR045860:1-79,IPR016054:2-91,InterPro:IPR045860,InterPro:IPR016054,79,90
A0A7K9LMW3,IPR035076:2-77,IPR016054:2-91,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9LMZ4,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9LMZ4,IPR045860:4-84,IPR016054:7-96,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9LMZ4,IPR035076:7-82,IPR016054:7-96,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9LN97,IPR045860:1-81,IPR035076:4-79,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9LN97,IPR045860:1-81,IPR016054:4-93,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9LN97,IPR035076:4-79,IPR016054:4-93,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9LPX3,IPR045860:4-84,IPR035076:5-80,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9LPX3,IPR045860:4-84,IPR016054:4-94,InterPro:IPR045860,InterPro:IPR016054,81,91
A0A7K9LPX3,IPR035076:5-80,IPR016054:4-94,InterPro:IPR035076,InterPro:IPR016054,76,91
A0A7K9MH71,IPR045860:26-113,IPR016054:27-113,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9MT80,IPR045860:1-77,IPR035076:4-75,InterPro:IPR045860,InterPro:IPR035076,77,72
A0A7K9MT80,IPR045860:1-77,IPR016054:4-89,InterPro:IPR045860,InterPro:IPR016054,77,86
A0A7K9MT80,IPR035076:4-75,IPR016054:4-89,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A7K9MTJ0,IPR045860:1-78,IPR035076:4-78,InterPro:IPR045860,InterPro:IPR035076,78,75
A0A7K9MTL3,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9MTL3,IPR045860:1-81,IPR016054:2-85,InterPro:IPR045860,InterPro:IPR016054,81,84
A0A7K9MTL3,IPR035076:2-79,IPR016054:2-85,InterPro:IPR035076,InterPro:IPR016054,78,84
A0A7K9MV77,IPR045860:24-100,IPR016054:25-107,InterPro:IPR045860,InterPro:IPR016054,77,83
A0A7K9MVI6,IPR045860:1-81,IPR035076:4-79,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9MVI6,IPR045860:1-81,IPR016054:4-93,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9MVI6,IPR035076:4-79,IPR016054:4-93,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9MVJ9,IPR045860:18-104,IPR035076:21-102,InterPro:IPR045860,InterPro:IPR035076,87,82
A0A7K9MVZ2,IPR045860:3-82,IPR035076:4-79,InterPro:IPR045860,InterPro:IPR035076,80,76
A0A7K9MVZ2,IPR045860:3-82,IPR016054:3-93,InterPro:IPR045860,InterPro:IPR016054,80,91
A0A7K9MVZ2,IPR035076:4-79,IPR016054:3-93,InterPro:IPR035076,InterPro:IPR016054,76,91
A0A7K9MW15,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9MW15,IPR045860:4-84,IPR016054:7-96,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9MW15,IPR035076:7-82,IPR016054:7-96,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9MWD4,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9MWD4,IPR045860:1-81,IPR016054:2-93,InterPro:IPR045860,InterPro:IPR016054,81,92
A0A7K9MWD4,IPR035076:2-79,IPR016054:2-93,InterPro:IPR035076,InterPro:IPR016054,78,92
A0A7K9NGG5,IPR045860:26-113,IPR016054:27-113,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9NGP7,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9NGP9,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9NGP9,IPR045860:1-81,IPR016054:2-93,InterPro:IPR045860,InterPro:IPR016054,81,92
A0A7K9NGP9,IPR035076:2-79,IPR016054:2-93,InterPro:IPR035076,InterPro:IPR016054,78,92
A0A7K9NGR0,IPR045860:18-98,IPR035076:21-96,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9NGR0,IPR045860:18-98,IPR016054:21-110,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9NGR0,IPR035076:21-96,IPR016054:21-110,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9NH36,IPR045860:14-96,IPR035076:17-94,InterPro:IPR045860,InterPro:IPR035076,83,78
A0A7K9NHE6,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9NHE6,IPR045860:4-84,IPR016054:7-96,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9NHE6,IPR035076:7-82,IPR016054:7-96,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9NHG1,IPR045860:1-78,IPR035076:4-75,InterPro:IPR045860,InterPro:IPR035076,78,72
A0A7K9NHG1,IPR045860:1-78,IPR016054:4-89,InterPro:IPR045860,InterPro:IPR016054,78,86
A0A7K9NHG1,IPR035076:4-75,IPR016054:4-89,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A7K9NHK4,IPR045860:1-78,IPR035076:4-78,InterPro:IPR045860,InterPro:IPR035076,78,75
A0A7K9NIS3,IPR045860:3-80,IPR016054:4-81,InterPro:IPR045860,InterPro:IPR016054,78,78
A0A7K9NQW5,IPR045860:1-63,IPR016054:1-60,InterPro:IPR045860,InterPro:IPR016054,63,60
A0A7K9NWL7,IPR045860:95-177,IPR016054:98-163,InterPro:IPR045860,InterPro:IPR016054,83,66
A0A7K9P9U3,IPR045860:24-100,IPR016054:25-107,InterPro:IPR045860,InterPro:IPR016054,77,83
A0A7K9PG09,IPR045860:95-177,IPR016054:98-163,InterPro:IPR045860,InterPro:IPR016054,83,66
A0A7K9PS35,IPR045860:1-90,IPR035076:2-87,InterPro:IPR045860,InterPro:IPR035076,90,86
A0A7K9PS35,IPR045860:1-90,IPR016054:2-101,InterPro:IPR045860,InterPro:IPR016054,90,100
A0A7K9PS35,IPR035076:2-87,IPR016054:2-101,InterPro:IPR035076,InterPro:IPR016054,86,100
A0A7K9PS42,IPR045860:1-81,IPR035076:4-79,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9PS42,IPR045860:1-81,IPR016054:4-93,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9PS42,IPR035076:4-79,IPR016054:4-93,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9PS66,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9PS98,IPR045860:1-78,IPR035076:4-78,InterPro:IPR045860,InterPro:IPR035076,78,75
A0A7K9PSC5,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9PSC5,IPR045860:4-84,IPR016054:7-96,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9PSC5,IPR035076:7-82,IPR016054:7-96,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9PSQ4,IPR045860:14-103,IPR035076:17-101,InterPro:IPR045860,InterPro:IPR035076,90,85
A0A7K9PSQ4,IPR045860:14-103,IPR016054:17-106,InterPro:IPR045860,InterPro:IPR016054,90,90
A0A7K9PSQ4,IPR035076:17-101,IPR016054:17-106,InterPro:IPR035076,InterPro:IPR016054,85,90
A0A7K9PST6,IPR045860:5-92,IPR016054:6-92,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9PSV4,IPR045860:1-77,IPR035076:4-75,InterPro:IPR045860,InterPro:IPR035076,77,72
A0A7K9PSV4,IPR045860:1-77,IPR016054:4-89,InterPro:IPR045860,InterPro:IPR016054,77,86
A0A7K9PSV4,IPR035076:4-75,IPR016054:4-89,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A7K9PTS9,IPR045860:21-100,IPR035076:22-97,InterPro:IPR045860,InterPro:IPR035076,80,76
A0A7K9PTS9,IPR045860:21-100,IPR016054:21-111,InterPro:IPR045860,InterPro:IPR016054,80,91
A0A7K9PTS9,IPR035076:22-97,IPR016054:21-111,InterPro:IPR035076,InterPro:IPR016054,76,91
A0A7K9QB17,IPR045860:26-113,IPR016054:27-113,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9R332,IPR045860:1-81,IPR035076:4-79,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9R332,IPR045860:1-81,IPR016054:4-93,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9R332,IPR035076:4-79,IPR016054:4-93,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9R344,IPR045860:1-78,IPR035076:4-78,InterPro:IPR045860,InterPro:IPR035076,78,75
A0A7K9R350,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9R350,IPR045860:4-84,IPR016054:7-93,InterPro:IPR045860,InterPro:IPR016054,81,87
A0A7K9R350,IPR035076:7-82,IPR016054:7-93,InterPro:IPR035076,InterPro:IPR016054,76,87
A0A7K9R366,IPR045860:24-100,IPR016054:25-107,InterPro:IPR045860,InterPro:IPR016054,77,83
A0A7K9R378,IPR045860:10-92,IPR035076:13-90,InterPro:IPR045860,InterPro:IPR035076,83,78
A0A7K9R378,IPR045860:10-92,IPR016054:13-93,InterPro:IPR045860,InterPro:IPR016054,83,81
A0A7K9R378,IPR035076:13-90,IPR016054:13-93,InterPro:IPR035076,InterPro:IPR016054,78,81
A0A7K9R3Q9,IPR045860:2-77,IPR035076:4-75,InterPro:IPR045860,InterPro:IPR035076,76,72
A0A7K9R3Q9,IPR045860:2-77,IPR016054:4-89,InterPro:IPR045860,InterPro:IPR016054,76,86
A0A7K9R3Q9,IPR035076:4-75,IPR016054:4-89,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A7K9R3T5,IPR045860:95-178,IPR016054:98-163,InterPro:IPR045860,InterPro:IPR016054,84,66
A0A7K9R3V1,IPR045860:1-80,IPR035076:2-77,InterPro:IPR045860,InterPro:IPR035076,80,76
A0A7K9R3V1,IPR045860:1-80,IPR016054:2-91,InterPro:IPR045860,InterPro:IPR016054,80,90
A0A7K9R3V1,IPR035076:2-77,IPR016054:2-91,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9R3W4,IPR045860:21-100,IPR035076:22-97,InterPro:IPR045860,InterPro:IPR035076,80,76
A0A7K9R3W4,IPR045860:21-100,IPR016054:21-111,InterPro:IPR045860,InterPro:IPR016054,80,91
A0A7K9R3W4,IPR035076:22-97,IPR016054:21-111,InterPro:IPR035076,InterPro:IPR016054,76,91
A0A7K9R544,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9RI87,IPR045860:5-92,IPR016054:6-92,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9RKK8,IPR045860:95-178,IPR016054:98-163,InterPro:IPR045860,InterPro:IPR016054,84,66
A0A7K9RN51,IPR045860:24-100,IPR016054:25-107,InterPro:IPR045860,InterPro:IPR016054,77,83
A0A7K9RQ82,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9RQ82,IPR045860:4-84,IPR016054:7-96,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9RQ82,IPR035076:7-82,IPR016054:7-96,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9RQ83,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9RQ83,IPR045860:1-81,IPR016054:2-93,InterPro:IPR045860,InterPro:IPR016054,81,92
A0A7K9RQ83,IPR035076:2-79,IPR016054:2-93,InterPro:IPR035076,InterPro:IPR016054,78,92
A0A7K9RQ90,IPR045860:2-77,IPR035076:4-75,InterPro:IPR045860,InterPro:IPR035076,76,72
A0A7K9RQ90,IPR045860:2-77,IPR016054:4-89,InterPro:IPR045860,InterPro:IPR016054,76,86
A0A7K9RQ90,IPR035076:4-75,IPR016054:4-89,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A7K9RQI7,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9RRI6,IPR045860:4-83,IPR035076:4-80,InterPro:IPR045860,InterPro:IPR035076,80,77
A0A7K9RRI6,IPR045860:4-83,IPR016054:4-94,InterPro:IPR045860,InterPro:IPR016054,80,91
A0A7K9RRI6,IPR035076:4-80,IPR016054:4-94,InterPro:IPR035076,InterPro:IPR016054,77,91
A0A7K9RSA2,IPR045860:1-81,IPR035076:4-79,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9RSA2,IPR045860:1-81,IPR016054:4-93,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9RSA2,IPR035076:4-79,IPR016054:4-93,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9RSG6,IPR045860:18-102,IPR035076:21-100,InterPro:IPR045860,InterPro:IPR035076,85,80
A0A7K9RSG6,IPR045860:18-102,IPR016054:21-105,InterPro:IPR045860,InterPro:IPR016054,85,85
A0A7K9RSG6,IPR035076:21-100,IPR016054:21-105,InterPro:IPR035076,InterPro:IPR016054,80,85
A0A7K9SBE9,IPR045860:1-61,IPR016054:1-61,InterPro:IPR045860,InterPro:IPR016054,61,61
A0A7K9SNJ6,IPR045860:24-99,IPR016054:25-102,InterPro:IPR045860,InterPro:IPR016054,76,78
A0A7K9SNP7,IPR045860:95-178,IPR016054:98-184,InterPro:IPR045860,InterPro:IPR016054,84,87
A0A7K9SNP7,IPR045860:2-87,IPR016054:3-90,InterPro:IPR045860,InterPro:IPR016054,86,88
A0A7K9SRI4,IPR045860:26-113,IPR016054:27-113,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9T7H5,IPR045860:3-82,IPR035076:3-79,InterPro:IPR045860,InterPro:IPR035076,80,77
A0A7K9T7H5,IPR045860:3-82,IPR016054:3-93,InterPro:IPR045860,InterPro:IPR016054,80,91
A0A7K9T7H5,IPR035076:3-79,IPR016054:3-93,InterPro:IPR035076,InterPro:IPR016054,77,91
A0A7K9T7I9,IPR045860:1-80,IPR035076:2-77,InterPro:IPR045860,InterPro:IPR035076,80,76
A0A7K9T7I9,IPR045860:1-80,IPR016054:2-91,InterPro:IPR045860,InterPro:IPR016054,80,90
A0A7K9T7I9,IPR035076:2-77,IPR016054:2-91,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9T7S0,IPR045860:1-77,IPR035076:4-75,InterPro:IPR045860,InterPro:IPR035076,77,72
A0A7K9T7S0,IPR045860:1-77,IPR016054:4-89,InterPro:IPR045860,InterPro:IPR016054,77,86
A0A7K9T7S0,IPR035076:4-75,IPR016054:4-89,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A7K9T7U1,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9T7U1,IPR045860:1-81,IPR016054:2-85,InterPro:IPR045860,InterPro:IPR016054,81,84
A0A7K9T7U1,IPR035076:2-79,IPR016054:2-85,InterPro:IPR035076,InterPro:IPR016054,78,84
A0A7K9T829,IPR045860:1-81,IPR035076:3-79,InterPro:IPR045860,InterPro:IPR035076,81,77
A0A7K9T829,IPR045860:1-81,IPR016054:3-84,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A7K9T829,IPR035076:3-79,IPR016054:3-84,InterPro:IPR035076,InterPro:IPR016054,77,82
A0A7K9T8P6,IPR045860:1-81,IPR035076:4-79,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9T8P6,IPR045860:1-81,IPR016054:4-93,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9T8P6,IPR035076:4-79,IPR016054:4-93,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9T9M9,IPR045860:1-78,IPR035076:4-78,InterPro:IPR045860,InterPro:IPR035076,78,75
A0A7K9T9Y8,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9T9Y8,IPR045860:4-84,IPR016054:7-96,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9T9Y8,IPR035076:7-82,IPR016054:7-96,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9TVH5,IPR045860:24-100,IPR016054:25-105,InterPro:IPR045860,InterPro:IPR016054,77,81
A0A7K9TWW7,IPR045860:8-95,IPR016054:9-95,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9U1F3,IPR045860:95-179,IPR016054:98-175,InterPro:IPR045860,InterPro:IPR016054,85,78
A0A7K9U961,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9U961,IPR045860:1-81,IPR016054:2-85,InterPro:IPR045860,InterPro:IPR016054,81,84
A0A7K9U961,IPR035076:2-79,IPR016054:2-85,InterPro:IPR035076,InterPro:IPR016054,78,84
A0A7K9U967,IPR045860:12-99,IPR035076:22-97,InterPro:IPR045860,InterPro:IPR035076,88,76
A0A7K9U967,IPR045860:12-99,IPR016054:21-111,InterPro:IPR045860,InterPro:IPR016054,88,91
A0A7K9U967,IPR035076:22-97,IPR016054:21-111,InterPro:IPR035076,InterPro:IPR016054,76,91
A0A7K9U971,IPR045860:4-84,IPR035076:7-82,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9U971,IPR045860:4-84,IPR016054:7-96,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9U971,IPR035076:7-82,IPR016054:7-96,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9U979,IPR045860:2-78,IPR035076:4-75,InterPro:IPR045860,InterPro:IPR035076,77,72
A0A7K9U979,IPR045860:2-78,IPR016054:4-89,InterPro:IPR045860,InterPro:IPR016054,77,86
A0A7K9U979,IPR035076:4-75,IPR016054:4-89,InterPro:IPR035076,InterPro:IPR016054,72,86
A0A7K9U9C4,IPR045860:18-99,IPR035076:21-97,InterPro:IPR045860,InterPro:IPR035076,82,77
A0A7K9U9C4,IPR045860:18-99,IPR016054:21-102,InterPro:IPR045860,InterPro:IPR016054,82,82
A0A7K9U9C4,IPR035076:21-97,IPR016054:21-102,InterPro:IPR035076,InterPro:IPR016054,77,82
A0A7K9U9S9,IPR045860:1-78,IPR035076:4-78,InterPro:IPR045860,InterPro:IPR035076,78,75
A0A7K9UA79,IPR045860:1-81,IPR035076:4-79,InterPro:IPR045860,InterPro:IPR035076,81,76
A0A7K9UA79,IPR045860:1-81,IPR016054:4-93,InterPro:IPR045860,InterPro:IPR016054,81,90
A0A7K9UA79,IPR035076:4-79,IPR016054:4-93,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9UBC3,IPR045860:1-80,IPR035076:2-77,InterPro:IPR045860,InterPro:IPR035076,80,76
A0A7K9UBC3,IPR045860:1-80,IPR016054:2-91,InterPro:IPR045860,InterPro:IPR016054,80,90
A0A7K9UBC3,IPR035076:2-77,IPR016054:2-91,InterPro:IPR035076,InterPro:IPR016054,76,90
A0A7K9UW21,IPR045860:22-98,IPR016054:23-105,InterPro:IPR045860,InterPro:IPR016054,77,83
A0A7K9VE60,IPR045860:95-179,IPR016054:98-168,InterPro:IPR045860,InterPro:IPR016054,85,71
A0A7K9VK95,IPR045860:5-92,IPR016054:6-92,InterPro:IPR045860,InterPro:IPR016054,88,87
A0A7K9VP19,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9VP19,IPR045860:1-81,IPR016054:2-86,InterPro:IPR045860,InterPro:IPR016054,81,85
A0A7K9VP19,IPR035076:2-79,IPR016054:2-86,InterPro:IPR035076,InterPro:IPR016054,78,85
A0A7K9VP22,IPR045860:1-81,IPR035076:2-79,InterPro:IPR045860,InterPro:IPR035076,81,78
A0A7K9VP22,IPR045860:1-81,IPR016054:2-93,InterPro:IPR045860,InterPro:IPR016054,81,92
A0A7K9VP22,IPR035076:2-79,IPR016054:2-93,InterPro:IPR035076,InterPro:IPR016054,78,92
