protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
Q4R5M8,Lymphocyte antigen 6H,Macaca fascicularis (Crab-eating macaque),140,1,140,,InterPro:IPR051445
Q544M1,Lymphocyte antigen 6H,Mus musculus (Mouse),139,1,139,,InterPro:IPR051445
Q5ISS0,Lymphocyte antigen 6H,Macaca fascicularis (Crab-eating macaque),119,1,119,,InterPro:IPR051445
Q5M8M1,Uncharacterized protein,Mus musculus (Mouse),49,2,46,,InterPro:IPR051445
Q63316,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),111,1,111,,InterPro:IPR051445
Q63317,Lymphocyte antigen 6B,Rattus norvegicus (Rat),135,2,135,,InterPro:IPR051445
Q63318,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),134,2,134,,InterPro:IPR051445
Q78EE7,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),133,2,133,,InterPro:IPR051445
Q8K356,Lymphocyte antigen 6H,Mus musculus (Mouse),160,20,160,,InterPro:IPR051445
Q8R155,UPAR/Ly6 domain-containing protein,Mus musculus (Mouse),124,2,119,,InterPro:IPR051445
Q9D1X6,UPAR/Ly6 domain-containing protein,Mus musculus (Mouse),199,20,120,,InterPro:IPR051445
Q9WU67,Lymphocyte antigen 6I,Mus musculus (Mouse),134,2,133,,InterPro:IPR051445
Q9WUC3,Lymphocyte antigen 6H,Mus musculus (Mouse),139,1,139,,InterPro:IPR051445
S9WQW1,Lymphocyte antigen 6H,Camelus ferus (Wild bactrian camel),140,1,140,,InterPro:IPR051445
W5NT72,Lymphocyte antigen 6H,Ovis aries (Sheep),161,20,161,,InterPro:IPR051445
W5NTB4,UPAR/Ly6 domain-containing protein,Ovis aries (Sheep),134,17,134,,InterPro:IPR051445
