protein_id,domain1,domain2,signature1,signature2,domain1_length,domain2_length
A0A0E3KSM4,IPR016054:20-103,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,84,91
A0A0E3KSM6,IPR016054:117-170,IPR045860:115-192,InterPro:IPR016054,InterPro:IPR045860,54,78
A0A0E3KSM6,IPR016054:20-103,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,84,91
A0A0E3KSM8,IPR016054:18-102,IPR045860:16-105,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0E3KSM8,IPR016054:116-191,IPR045860:113-194,InterPro:IPR016054,InterPro:IPR045860,76,82
A0A0E3KSN0,IPR016054:117-192,IPR045860:114-194,InterPro:IPR016054,InterPro:IPR045860,76,81
A0A0E3KSN0,IPR016054:19-103,IPR045860:16-106,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0E3KSN3,IPR016054:117-169,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,53,77
A0A0E3KSN3,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0E3KSN4,IPR016054:117-170,IPR045860:115-192,InterPro:IPR016054,InterPro:IPR045860,54,78
A0A0E3KSN4,IPR016054:20-103,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,84,91
A0A0E3KSN6,IPR016054:20-101,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,82,91
A0A0E3KSN6,IPR016054:117-170,IPR045860:115-190,InterPro:IPR016054,InterPro:IPR045860,54,76
A0A0E3N0I6,IPR016054:117-168,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,52,77
A0A0E3N0I6,IPR016054:20-103,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,84,91
A0A0E3N0J3,IPR016054:117-192,IPR045860:114-194,InterPro:IPR016054,InterPro:IPR045860,76,81
A0A0E3N0J3,IPR016054:19-103,IPR045860:16-106,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0E3N0J7,IPR016054:117-170,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,54,77
A0A0E3N0J7,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0E3N0K1,IPR016054:117-171,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,55,77
A0A0E3N0K1,IPR016054:20-103,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,84,91
A0A0E3N0K5,IPR016054:7-91,IPR045860:5-95,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0E3N2L5,IPR016054:116-174,IPR045860:114-198,InterPro:IPR016054,InterPro:IPR045860,59,85
A0A0E3N2L5,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0E3N2M3,IPR016054:20-104,IPR045860:17-107,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0E3N2M3,IPR016054:118-193,IPR045860:115-195,InterPro:IPR016054,InterPro:IPR045860,76,81
A0A0E3N2M7,IPR016054:95-153,IPR045860:93-177,InterPro:IPR016054,InterPro:IPR045860,59,85
A0A0E3N2M7,IPR016054:1-82,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,82,84
A0A0E3N2N2,IPR016054:1-82,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,82,84
A0A0E3N2N2,IPR016054:95-154,IPR045860:93-177,InterPro:IPR016054,InterPro:IPR045860,60,85
A0A0E3N2N6,IPR016054:11-95,IPR045860:8-98,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0E3N2N6,IPR016054:109-177,IPR045860:106-186,InterPro:IPR016054,InterPro:IPR045860,69,81
A0A0E3N3K5,IPR016054:116-175,IPR045860:114-198,InterPro:IPR016054,InterPro:IPR045860,60,85
A0A0E3N3K5,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0E3N3K8,IPR016054:117-170,IPR045860:115-190,InterPro:IPR016054,InterPro:IPR045860,54,76
A0A0E3N3K8,IPR016054:20-103,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,84,91
A0A0E3N3L3,IPR016054:117-185,IPR045860:114-194,InterPro:IPR016054,InterPro:IPR045860,69,81
A0A0E3N3L3,IPR016054:19-103,IPR045860:16-106,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0E3N3L9,IPR016054:117-170,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,54,77
A0A0E3N3L9,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0E3N3M4,IPR016054:1-82,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,82,84
A0A0E3N3M4,IPR016054:96-154,IPR045860:93-177,InterPro:IPR016054,InterPro:IPR045860,59,85
A0A0E3N3N1,IPR016054:107-175,IPR045860:104-184,InterPro:IPR016054,InterPro:IPR045860,69,81
A0A0E3N3N1,IPR016054:9-93,IPR045860:7-96,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0E3N4N8,IPR016054:76-134,IPR045860:74-158,InterPro:IPR016054,InterPro:IPR045860,59,85
A0A0E3N4P2,IPR016054:117-171,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,55,77
A0A0E3N4P2,IPR016054:20-103,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,84,91
A0A0E3N4P7,IPR016054:18-102,IPR045860:15-105,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0E3N4P7,IPR016054:116-191,IPR045860:113-194,InterPro:IPR016054,InterPro:IPR045860,76,82
A0A0E3N4Q2,IPR016054:118-186,IPR045860:115-195,InterPro:IPR016054,InterPro:IPR045860,69,81
A0A0E3N4Q2,IPR016054:19-104,IPR045860:17-107,InterPro:IPR016054,InterPro:IPR045860,86,91
A0A0E3N4Q8,IPR016054:117-168,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,52,77
A0A0E3N4Q8,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0E3N6B1,IPR016054:117-170,IPR045860:115-190,InterPro:IPR016054,InterPro:IPR045860,54,76
A0A0E3N6B1,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0E3N6C2,IPR016054:117-192,IPR045860:114-194,InterPro:IPR016054,InterPro:IPR045860,76,81
A0A0E3N6C2,IPR016054:19-103,IPR045860:16-106,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0E3N6C6,IPR016054:117-171,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,55,77
A0A0E3N6C6,IPR016054:20-103,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,84,91
A0A0E3N6D3,IPR016054:18-101,IPR045860:16-106,InterPro:IPR016054,InterPro:IPR045860,84,91
A0A0E3N6D3,IPR016054:115-166,IPR045860:113-188,InterPro:IPR016054,InterPro:IPR045860,52,76
A0A0E5V9Q2,IPR016054:22-101,IPR045860:21-98,InterPro:IPR016054,InterPro:IPR045860,80,78
A0A0F7JG73,IPR016054:20-104,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JG73,IPR016054:118-182,IPR045860:115-193,InterPro:IPR016054,InterPro:IPR045860,65,79
A0A0F7JG78,IPR016054:119-177,IPR045860:116-191,InterPro:IPR016054,InterPro:IPR045860,59,76
A0A0F7JG78,IPR016054:21-105,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0F7JG82,IPR016054:118-186,IPR045860:115-194,InterPro:IPR016054,InterPro:IPR045860,69,80
A0A0F7JG82,IPR016054:20-104,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JG87,IPR016054:21-105,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JG87,IPR016054:119-195,IPR045860:116-198,InterPro:IPR016054,InterPro:IPR045860,77,83
A0A0F7JG90,IPR016054:20-104,IPR045860:17-106,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JG90,IPR016054:118-177,IPR045860:115-198,InterPro:IPR016054,InterPro:IPR045860,60,84
A0A0F7JG93,IPR016054:119-196,IPR045860:117-199,InterPro:IPR016054,InterPro:IPR045860,78,83
A0A0F7JG93,IPR016054:21-105,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JH11,IPR016054:118-186,IPR045860:115-194,InterPro:IPR016054,InterPro:IPR045860,69,80
A0A0F7JH11,IPR016054:20-104,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JH13,IPR016054:118-186,IPR045860:115-194,InterPro:IPR016054,InterPro:IPR045860,69,80
A0A0F7JH13,IPR016054:20-104,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JH26,IPR016054:20-104,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JH26,IPR016054:128-183,IPR045860:115-193,InterPro:IPR016054,InterPro:IPR045860,56,79
A0A0F7JH29,IPR016054:118-173,IPR045860:115-197,InterPro:IPR016054,InterPro:IPR045860,56,83
A0A0F7JH29,IPR016054:20-104,IPR045860:17-106,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JH31,IPR016054:117-174,IPR045860:115-189,InterPro:IPR016054,InterPro:IPR045860,58,75
A0A0F7JH31,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0F7JHQ7,IPR016054:118-186,IPR045860:115-194,InterPro:IPR016054,InterPro:IPR045860,69,80
A0A0F7JHQ7,IPR016054:20-104,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JHR2,IPR016054:116-168,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,53,77
A0A0F7JHR2,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0F7JHR5,IPR016054:20-104,IPR045860:17-106,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JHR5,IPR016054:118-176,IPR045860:115-198,InterPro:IPR016054,InterPro:IPR045860,59,84
A0A0F7JHR7,IPR016054:116-170,IPR045860:115-192,InterPro:IPR016054,InterPro:IPR045860,55,78
A0A0F7JHR7,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0F7JHS0,IPR016054:21-105,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0F7JHS0,IPR016054:120-179,IPR045860:116-195,InterPro:IPR016054,InterPro:IPR045860,60,80
A0A0F7JIX9,IPR016054:21-105,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0F7JIX9,IPR016054:119-187,IPR045860:116-195,InterPro:IPR016054,InterPro:IPR045860,69,80
A0A0F7JIY2,IPR016054:118-186,IPR045860:115-194,InterPro:IPR016054,InterPro:IPR045860,69,80
A0A0F7JIY2,IPR016054:20-104,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JIY5,IPR016054:116-173,IPR045860:115-193,InterPro:IPR016054,InterPro:IPR045860,58,79
A0A0F7JIY5,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0F7JIY8,IPR016054:116-170,IPR045860:115-192,InterPro:IPR016054,InterPro:IPR045860,55,78
A0A0F7JIY8,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0F7JIZ2,IPR016054:116-168,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,53,77
A0A0F7JIZ2,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0F7JJT6,IPR016054:118-186,IPR045860:115-194,InterPro:IPR016054,InterPro:IPR045860,69,80
A0A0F7JJT6,IPR016054:20-104,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JJU1,IPR016054:116-169,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,54,77
A0A0F7JJU1,IPR016054:20-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,84,88
A0A0F7JJU3,IPR016054:21-105,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,85,90
A0A0F7JJU3,IPR016054:119-195,IPR045860:116-198,InterPro:IPR016054,InterPro:IPR045860,77,83
A0A0F7JJU4,IPR016054:116-175,IPR045860:115-190,InterPro:IPR016054,InterPro:IPR045860,60,76
A0A0F7JJU4,IPR016054:21-103,IPR045860:18-105,InterPro:IPR016054,InterPro:IPR045860,83,88
A0A0F7JJU5,IPR016054:20-104,IPR045860:17-107,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A0F7JJU5,IPR016054:119-178,IPR045860:115-194,InterPro:IPR016054,InterPro:IPR045860,60,80
A0A0G2JK05,IPR016054:270-354,IPR026524:1-381,InterPro:IPR016054,InterPro:IPR026524,85,381
A0A0G2K4Z4,IPR016054:25-118,IPR051445:2-134,InterPro:IPR016054,InterPro:IPR051445,94,133
A0A0G2K4Z4,IPR016054:25-118,IPR045860:24-106,InterPro:IPR016054,InterPro:IPR045860,94,83
A0A0G2K4Z4,IPR051445:2-134,IPR045860:24-106,InterPro:IPR051445,InterPro:IPR045860,133,83
A0A0H4A7B0,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7C6,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7D0,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7D4,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7D9,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7E3,IPR016054:1-92,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,92,84
A0A0H4A7E7,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4A7F7,IPR016054:1-92,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,92,84
A0A0H4A7G2,IPR016054:96-150,IPR045860:94-150,InterPro:IPR016054,InterPro:IPR045860,55,57
A0A0H4A7G2,IPR016054:1-95,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,95,85
A0A0H4A7G2,IPR016054:1-95,IPR045860:94-150,InterPro:IPR016054,InterPro:IPR045860,95,57
A0A0H4A7G7,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4A7G7,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4A7H0,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4A7H0,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4A7H4,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7I2,IPR016054:1-92,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,92,84
A0A0H4A7W2,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7W6,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7X0,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7X5,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7Y0,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4A7Y5,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4A7Z5,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4A7Z8,IPR016054:1-92,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,92,84
A0A0H4A802,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4A802,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4A807,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4A807,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4A812,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4A812,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4A815,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4A820,IPR016054:1-95,IPR045860:93-173,InterPro:IPR016054,InterPro:IPR045860,95,81
A0A0H4A820,IPR016054:1-95,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,95,85
A0A0H4A824,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AC41,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AC46,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AC51,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4AC56,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AC65,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4AC70,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4AC80,IPR016054:2-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,81,85
A0A0H4AC85,IPR016054:1-92,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,92,84
A0A0H4AC90,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4AC90,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4AC93,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4AC93,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4AC99,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4ACA4,IPR016054:1-92,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,92,84
A0A0H4ACA8,IPR016054:1-92,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,92,84
A0A0H4AE30,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AE35,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AE41,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AE46,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AE49,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AE56,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4AE61,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4AE69,IPR016054:1-94,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,94,84
A0A0H4AE69,IPR016054:1-94,IPR045860:93-170,InterPro:IPR016054,InterPro:IPR045860,94,78
A0A0H4AE73,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4AE73,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4AE78,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4AE78,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4AE82,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4AE82,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4AE85,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4AE89,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4AE94,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AFD1,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AFD7,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AFE2,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AFE7,IPR016054:1-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,82,85
A0A0H4AFF2,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4AFF7,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4AFG6,IPR016054:2-82,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,81,85
A0A0H4AFH0,IPR016054:1-92,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,92,84
A0A0H4AFH4,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4AFH4,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4AFH9,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4AFH9,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4AFI5,IPR016054:1-95,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,95,84
A0A0H4AFI5,IPR016054:1-95,IPR045860:93-174,InterPro:IPR016054,InterPro:IPR045860,95,82
A0A0H4AFJ1,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0H4AFJ6,IPR016054:1-92,IPR045860:1-84,InterPro:IPR016054,InterPro:IPR045860,92,84
A0A0H4AFK3,IPR016054:1-92,IPR045860:1-85,InterPro:IPR016054,InterPro:IPR045860,92,85
A0A0K2T5A6,IPR016054:36-118,IPR045860:36-119,InterPro:IPR016054,InterPro:IPR045860,83,84
A0A0K8RTJ4,IPR016054:20-109,IPR045860:18-104,InterPro:IPR016054,InterPro:IPR045860,90,87
A0A0N8ESW9,IPR016054:26-109,IPR045860:25-103,InterPro:IPR016054,InterPro:IPR045860,84,79
A0A0N8JX70,IPR016054:15-96,IPR045860:14-99,InterPro:IPR016054,InterPro:IPR045860,82,86
A0A0P5JPQ4,IPR016054:21-104,IPR045860:19-107,InterPro:IPR016054,InterPro:IPR045860,84,89
A0A0P6J6I0,IPR016054:130-214,IPR045860:129-203,InterPro:IPR016054,InterPro:IPR045860,85,75
A0A0P6J6I0,IPR016054:323-396,IPR045860:321-397,InterPro:IPR016054,InterPro:IPR045860,74,77
A0A0P6JB95,IPR016054:139-225,IPR045860:136-228,InterPro:IPR016054,InterPro:IPR045860,87,93
A0A0P6JB95,IPR016054:31-128,IPR045860:29-125,InterPro:IPR016054,InterPro:IPR045860,98,97
A0A0P7U618,IPR016054:34-118,IPR045860:32-123,InterPro:IPR016054,InterPro:IPR045860,85,92
A0A0P7WH82,IPR016054:79-158,IPR045860:80-158,InterPro:IPR016054,InterPro:IPR045860,80,79
A0A0P7WVT7,IPR016054:18-100,IPR045860:17-94,InterPro:IPR016054,InterPro:IPR045860,83,78
A0A0P7YEW0,IPR016054:28-111,IPR045860:27-104,InterPro:IPR016054,InterPro:IPR045860,84,78
A0A0P7YF06,IPR016054:19-99,IPR045860:19-102,InterPro:IPR016054,InterPro:IPR045860,81,84
A0A0Q3LTE3,IPR016054:63-144,IPR045860:62-137,InterPro:IPR016054,InterPro:IPR045860,82,76
A0A0Q3TSH3,IPR016054:22-108,IPR045860:21-108,InterPro:IPR016054,InterPro:IPR045860,87,88
A0A0R4IGF8,IPR016054:24-109,IPR045860:22-102,InterPro:IPR016054,InterPro:IPR045860,86,81
A0A0S7EJ04,IPR016054:21-102,IPR045860:17-106,InterPro:IPR016054,InterPro:IPR045860,82,90
A0A0U1RNN0,IPR016054:22-114,IPR045860:111-168,InterPro:IPR016054,InterPro:IPR045860,93,58
A0A0U1RNN0,IPR016054:22-114,IPR045860:23-103,InterPro:IPR016054,InterPro:IPR045860,93,81
A0A0U1RNN0,IPR016054:116-202,IPR045860:111-168,InterPro:IPR016054,InterPro:IPR045860,87,58
A0A125S9K3,IPR016054:19-102,IPR045860:17-106,InterPro:IPR016054,InterPro:IPR045860,84,90
A0A125S9K3,IPR016054:118-185,IPR045860:115-198,InterPro:IPR016054,InterPro:IPR045860,68,84
A0A125S9K4,IPR016054:119-186,IPR045860:116-199,InterPro:IPR016054,InterPro:IPR045860,68,84
A0A125S9K4,IPR016054:20-103,IPR045860:18-107,InterPro:IPR016054,InterPro:IPR045860,84,90
A0A125S9K5,IPR016054:119-178,IPR045860:116-199,InterPro:IPR016054,InterPro:IPR045860,60,84
A0A125S9K5,IPR016054:20-105,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,86,91
A0A125S9K6,IPR016054:119-179,IPR045860:116-200,InterPro:IPR016054,InterPro:IPR045860,61,85
A0A125S9K6,IPR016054:20-105,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,86,91
A0A125S9K7,IPR016054:119-178,IPR045860:116-199,InterPro:IPR016054,InterPro:IPR045860,60,84
A0A125S9K7,IPR016054:20-105,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,86,91
A0A125S9K8,IPR016054:119-178,IPR045860:116-199,InterPro:IPR016054,InterPro:IPR045860,60,84
A0A125S9K8,IPR016054:20-105,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,86,91
A0A125S9K9,IPR016054:21-105,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,85,91
A0A125S9K9,IPR016054:121-198,IPR045860:118-201,InterPro:IPR016054,InterPro:IPR045860,78,84
A0A125S9L0,IPR016054:119-179,IPR045860:116-199,InterPro:IPR016054,InterPro:IPR045860,61,84
A0A125S9L0,IPR016054:20-105,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,86,91
A0A125S9L1,IPR016054:119-178,IPR045860:116-199,InterPro:IPR016054,InterPro:IPR045860,60,84
A0A125S9L1,IPR016054:20-105,IPR045860:18-108,InterPro:IPR016054,InterPro:IPR045860,86,91
A0A125S9L3,IPR016054:17-103,IPR045860:16-106,InterPro:IPR016054,InterPro:IPR045860,87,91
A0A125S9L3,IPR016054:117-177,IPR045860:115-198,InterPro:IPR016054,InterPro:IPR045860,61,84
A0A125S9L4,IPR016054:117-169,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,53,77
A0A125S9L5,IPR016054:117-170,IPR045860:115-191,InterPro:IPR016054,InterPro:IPR045860,54,77
