protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A7L1HZF4,Snake toxin/toxin-like domain-containing protein,Nycticryphes semicollaris,78,4,78,,InterPro:IPR035076
A0A7L1HZJ1,UPAR/Ly6 domain-containing protein,Nycticryphes semicollaris,104,4,75,,InterPro:IPR035076
A0A7L1I2K2,UPAR/Ly6 domain-containing protein,Nycticryphes semicollaris,87,2,79,,InterPro:IPR035076
A0A7L1JBR7,Snake toxin/toxin-like domain-containing protein,Smutsornis africanus (Double-banded courser),78,4,78,,InterPro:IPR035076
A0A7L1JBR8,UPAR/Ly6 domain-containing protein,Smutsornis africanus (Double-banded courser),112,7,82,,InterPro:IPR035076
A0A7L1JC81,Snake toxin/toxin-like domain-containing protein,Smutsornis africanus (Double-banded courser),86,2,79,,InterPro:IPR035076
A0A7L1JCA2,UPAR/Ly6 domain-containing protein,Smutsornis africanus (Double-banded courser),107,2,77,,InterPro:IPR035076
A0A7L1JCY6,UPAR/Ly6 domain-containing protein,Smutsornis africanus (Double-banded courser),126,22,97,,InterPro:IPR035076
A0A7L1JEB2,UPAR/Ly6 domain-containing protein,Smutsornis africanus (Double-banded courser),103,21,97,,InterPro:IPR035076
A0A7L1JEM7,UPAR/Ly6 domain-containing protein,Smutsornis africanus (Double-banded courser),109,4,79,,InterPro:IPR035076
A0A7L1JF00,UPAR/Ly6 domain-containing protein,Rynchops niger (Black skimmer),108,4,79,,InterPro:IPR035076
A0A7L1JFF1,UPAR/Ly6 domain-containing protein,Smutsornis africanus (Double-banded courser),104,4,75,,InterPro:IPR035076
A0A7L1JGH9,UPAR/Ly6 domain-containing protein,Rynchops niger (Black skimmer),109,4,79,,InterPro:IPR035076
A0A7L1JHR8,Snake toxin/toxin-like domain-containing protein,Rynchops niger (Black skimmer),86,2,79,,InterPro:IPR035076
A0A7L1JPQ8,UPAR/Ly6 domain-containing protein,Rynchops niger (Black skimmer),107,2,77,,InterPro:IPR035076
A0A7L1JQA6,UPAR/Ly6 domain-containing protein,Rynchops niger (Black skimmer),103,21,97,,InterPro:IPR035076
A0A7L1JQF7,UPAR/Ly6 domain-containing protein,Rynchops niger (Black skimmer),112,7,82,,InterPro:IPR035076
A0A7L1JWV3,UPAR/Ly6 domain-containing protein,Rynchops niger (Black skimmer),104,4,75,,InterPro:IPR035076
A0A7L1JY30,Snake toxin/toxin-like domain-containing protein,Rynchops niger (Black skimmer),78,4,78,,InterPro:IPR035076
A0A7L1LBM5,UPAR/Ly6 domain-containing protein,Himantopus himantopus (Black-winged stilt),112,7,82,,InterPro:IPR035076
A0A7L1LBN2,UPAR/Ly6 domain-containing protein,Himantopus himantopus (Black-winged stilt),109,2,79,,InterPro:IPR035076
A0A7L1LBN3,UPAR/Ly6 domain-containing protein,Himantopus himantopus (Black-winged stilt),109,4,79,,InterPro:IPR035076
A0A7L1LBN6,UPAR/Ly6 domain-containing protein,Himantopus himantopus (Black-winged stilt),105,20,99,,InterPro:IPR035076
A0A7L1LBP1,Snake toxin/toxin-like domain-containing protein,Himantopus himantopus (Black-winged stilt),78,4,78,,InterPro:IPR035076
A0A7L1LBQ6,UPAR/Ly6 domain-containing protein,Himantopus himantopus (Black-winged stilt),104,4,75,,InterPro:IPR035076
A0A7L1LBX3,UPAR/Ly6 domain-containing protein,Himantopus himantopus (Black-winged stilt),119,14,89,,InterPro:IPR035076
A0A7L1LBY6,UPAR/Ly6 domain-containing protein,Himantopus himantopus (Black-winged stilt),87,2,79,,InterPro:IPR035076
A0A7L1M981,UPAR/Ly6 domain-containing protein,Bombycilla garrulus (Bohemian waxwing),107,5,80,,InterPro:IPR035076
A0A7L1M995,UPAR/Ly6 domain-containing protein,Bombycilla garrulus (Bohemian waxwing),112,7,82,,InterPro:IPR035076
A0A7L1M9A5,UPAR/Ly6 domain-containing protein,Bombycilla garrulus (Bohemian waxwing),107,2,77,,InterPro:IPR035076
A0A7L1M9C9,UPAR/Ly6 domain-containing protein,Bombycilla garrulus (Bohemian waxwing),86,4,80,,InterPro:IPR035076
A0A7L1M9V7,UPAR/Ly6 domain-containing protein,Bombycilla garrulus (Bohemian waxwing),105,4,76,,InterPro:IPR035076
A0A7L1M9Z0,UPAR/Ly6 domain-containing protein,Bombycilla garrulus (Bohemian waxwing),109,4,79,,InterPro:IPR035076
A0A7L1MB83,UPAR/Ly6 domain-containing protein,Bombycilla garrulus (Bohemian waxwing),86,2,79,,InterPro:IPR035076
A0A7L1MC61,Snake toxin/toxin-like domain-containing protein,Bombycilla garrulus (Bohemian waxwing),78,4,78,,InterPro:IPR035076
A0A7L1MXG1,UPAR/Ly6 domain-containing protein,Rhinopomastus cyanomelas (Common scimitarbill),109,2,79,,InterPro:IPR035076
A0A7L1MXM6,Snake toxin/toxin-like domain-containing protein,Rhinopomastus cyanomelas (Common scimitarbill),86,2,79,,InterPro:IPR035076
A0A7L1MY93,UPAR/Ly6 domain-containing protein,Rhinopomastus cyanomelas (Common scimitarbill),109,5,80,,InterPro:IPR035076
A0A7L1MYL5,UPAR/Ly6 domain-containing protein,Rhinopomastus cyanomelas (Common scimitarbill),109,4,79,,InterPro:IPR035076
A0A7L1MYM5,UPAR/Ly6 domain-containing protein,Rhinopomastus cyanomelas (Common scimitarbill),104,4,75,,InterPro:IPR035076
A0A7L1MYN7,UPAR/Ly6 domain-containing protein,Rhinopomastus cyanomelas (Common scimitarbill),103,21,97,,InterPro:IPR035076
A0A7L1MZ91,UPAR/Ly6 domain-containing protein,Rhinopomastus cyanomelas (Common scimitarbill),112,7,82,,InterPro:IPR035076
A0A7L1N0C1,Snake toxin/toxin-like domain-containing protein,Rhinopomastus cyanomelas (Common scimitarbill),78,4,78,,InterPro:IPR035076
A0A7L1PLD9,UPAR/Ly6 domain-containing protein,Oriolus oriolus (Eurasian golden oriole),87,4,81,,InterPro:IPR035076
A0A7L1PLF5,UPAR/Ly6 domain-containing protein,Oriolus oriolus (Eurasian golden oriole),112,7,82,,InterPro:IPR035076
A0A7L1PLZ8,UPAR/Ly6 domain-containing protein,Oriolus oriolus (Eurasian golden oriole),107,2,77,,InterPro:IPR035076
A0A7L1PPC9,UPAR/Ly6 domain-containing protein,Oriolus oriolus (Eurasian golden oriole),109,5,80,,InterPro:IPR035076
A0A7L1Q349,Snake toxin/toxin-like domain-containing protein,Oriolus oriolus (Eurasian golden oriole),78,4,78,,InterPro:IPR035076
A0A7L1Q4M9,UPAR/Ly6 domain-containing protein,Cisticola juncidis,109,4,79,,InterPro:IPR035076
A0A7L1Q4N3,UPAR/Ly6 domain-containing protein,Cisticola juncidis,109,5,80,,InterPro:IPR035076
A0A7L1Q508,UPAR/Ly6 domain-containing protein,Cisticola juncidis,112,7,82,,InterPro:IPR035076
A0A7L1Q5T1,Snake toxin/toxin-like domain-containing protein,Oriolus oriolus (Eurasian golden oriole),86,2,79,,InterPro:IPR035076
A0A7L1Q6M3,UPAR/Ly6 domain-containing protein,Oriolus oriolus (Eurasian golden oriole),72,4,72,,InterPro:IPR035076
A0A7L1Q6R4,UPAR/Ly6 domain-containing protein,Cisticola juncidis,107,2,77,,InterPro:IPR035076
A0A7L1Q771,UPAR/Ly6 domain-containing protein,Cisticola juncidis,94,4,88,,InterPro:IPR035076
A0A7L1Q7D6,UPAR/Ly6 domain-containing protein,Oriolus oriolus (Eurasian golden oriole),104,4,75,,InterPro:IPR035076
A0A7L1Q8X4,UPAR/Ly6 domain-containing protein,Cisticola juncidis,87,2,79,,InterPro:IPR035076
A0A7L1QWP3,Snake toxin/toxin-like domain-containing protein,Cisticola juncidis,78,4,78,,InterPro:IPR035076
A0A7L1QWQ4,UPAR/Ly6 domain-containing protein,Cisticola juncidis,104,4,75,,InterPro:IPR035076
A0A7L1S777,UPAR/Ly6 domain-containing protein,Helopsaltes ochotensis (Middendorff's grasshopper-warbler),112,7,82,,InterPro:IPR035076
A0A7L1S782,UPAR/Ly6 domain-containing protein,Helopsaltes ochotensis (Middendorff's grasshopper-warbler),109,4,79,,InterPro:IPR035076
A0A7L1S8Z8,Snake toxin/toxin-like domain-containing protein,Helopsaltes ochotensis (Middendorff's grasshopper-warbler),78,14,48,,InterPro:IPR035076
A0A7L1S9T2,UPAR/Ly6 domain-containing protein,Helopsaltes ochotensis (Middendorff's grasshopper-warbler),86,4,80,,InterPro:IPR035076
A0A7L1SDH6,Snake toxin/toxin-like domain-containing protein,Helopsaltes ochotensis (Middendorff's grasshopper-warbler),84,2,79,,InterPro:IPR035076
A0A7L1SFG5,UPAR/Ly6 domain-containing protein,Helopsaltes ochotensis (Middendorff's grasshopper-warbler),107,2,77,,InterPro:IPR035076
A0A7L1SZC1,UPAR/Ly6 domain-containing protein,Aramus guarauna (Limpkin),107,2,77,,InterPro:IPR035076
A0A7L1SZD2,Snake toxin/toxin-like domain-containing protein,Aramus guarauna (Limpkin),91,4,85,,InterPro:IPR035076
A0A7L1SZI1,Snake toxin/toxin-like domain-containing protein,Aramus guarauna (Limpkin),78,4,78,,InterPro:IPR035076
A0A7L1T018,UPAR/Ly6 domain-containing protein,Aramus guarauna (Limpkin),86,2,79,,InterPro:IPR035076
A0A7L1T026,UPAR/Ly6 domain-containing protein,Aramus guarauna (Limpkin),112,7,82,,InterPro:IPR035076
A0A7L1T0M9,UPAR/Ly6 domain-containing protein,Aramus guarauna (Limpkin),104,4,75,,InterPro:IPR035076
A0A7L1T513,UPAR/Ly6 domain-containing protein,Aramus guarauna (Limpkin),126,22,97,,InterPro:IPR035076
A0A7L1T8G3,UPAR/Ly6 domain-containing protein,Aramus guarauna (Limpkin),109,4,79,,InterPro:IPR035076
A0A7L1TPS2,UPAR/Ly6 domain-containing protein,Phainopepla nitens (Phainopepla),87,2,79,,InterPro:IPR035076
A0A7L1TPU1,UPAR/Ly6 domain-containing protein,Phainopepla nitens (Phainopepla),104,2,74,,InterPro:IPR035076
A0A7L1TPU6,UPAR/Ly6 domain-containing protein,Phainopepla nitens (Phainopepla),126,21,96,,InterPro:IPR035076
A0A7L1TQ06,UPAR/Ly6 domain-containing protein,Phainopepla nitens (Phainopepla),105,4,76,,InterPro:IPR035076
A0A7L1TRY5,UPAR/Ly6 domain-containing protein,Phainopepla nitens (Phainopepla),87,4,81,,InterPro:IPR035076
A0A7L1TS52,UPAR/Ly6 domain-containing protein,Phainopepla nitens (Phainopepla),110,5,80,,InterPro:IPR035076
A0A7L1TSD7,Snake toxin/toxin-like domain-containing protein,Phainopepla nitens (Phainopepla),78,4,78,,InterPro:IPR035076
A0A7L1TU58,UPAR/Ly6 domain-containing protein,Phainopepla nitens (Phainopepla),112,7,82,,InterPro:IPR035076
A0A7L1VH74,UPAR/Ly6 domain-containing protein,Sitta europaea (Eurasian nuthatch),107,2,77,,InterPro:IPR035076
A0A7L1VH94,UPAR/Ly6 domain-containing protein,Sitta europaea (Eurasian nuthatch),87,4,81,,InterPro:IPR035076
A0A7L1VHA2,UPAR/Ly6 domain-containing protein,Sitta europaea (Eurasian nuthatch),104,4,75,,InterPro:IPR035076
A0A7L1VHD0,Snake toxin/toxin-like domain-containing protein,Sitta europaea (Eurasian nuthatch),78,4,78,,InterPro:IPR035076
A0A7L1VHF0,UPAR/Ly6 domain-containing protein,Sitta europaea (Eurasian nuthatch),87,2,79,,InterPro:IPR035076
A0A7L1VHG0,UPAR/Ly6 domain-containing protein,Sitta europaea (Eurasian nuthatch),109,4,79,,InterPro:IPR035076
A0A7L1VHZ9,UPAR/Ly6 domain-containing protein,Sitta europaea (Eurasian nuthatch),110,7,80,,InterPro:IPR035076
A0A7L1VIW8,UPAR/Ly6 domain-containing protein,Sitta europaea (Eurasian nuthatch),109,5,80,,InterPro:IPR035076
A0A7L1WIQ2,UPAR/Ly6 domain-containing protein,Certhia brachydactyla (short-toed tree-creeper),126,22,97,,InterPro:IPR035076
A0A7L1WIQ4,Snake toxin/toxin-like domain-containing protein,Certhia brachydactyla (short-toed tree-creeper),78,4,78,,InterPro:IPR035076
A0A7L1WIS2,UPAR/Ly6 domain-containing protein,Certhia brachydactyla (short-toed tree-creeper),112,7,82,,InterPro:IPR035076
A0A7L1WJA6,UPAR/Ly6 domain-containing protein,Certhia brachydactyla (short-toed tree-creeper),87,2,79,,InterPro:IPR035076
A0A7L1WKE7,UPAR/Ly6 domain-containing protein,Certhia brachydactyla (short-toed tree-creeper),107,2,77,,InterPro:IPR035076
A0A7L1WKR3,UPAR/Ly6 domain-containing protein,Certhia brachydactyla (short-toed tree-creeper),87,4,81,,InterPro:IPR035076
A0A7L1WLF4,UPAR/Ly6 domain-containing protein,Certhia brachydactyla (short-toed tree-creeper),109,4,79,,InterPro:IPR035076
A0A7L1WM31,UPAR/Ly6 domain-containing protein,Certhia brachydactyla (short-toed tree-creeper),106,5,76,,InterPro:IPR035076
A0A7L1XVJ0,UPAR/Ly6 domain-containing protein,Thinocorus orbignyianus,104,4,75,,InterPro:IPR035076
A0A7L1XVV3,Snake toxin/toxin-like domain-containing protein,Thinocorus orbignyianus,86,2,79,,InterPro:IPR035076
A0A7L1XW02,Snake toxin/toxin-like domain-containing protein,Thinocorus orbignyianus,78,4,78,,InterPro:IPR035076
A0A7L1XX91,UPAR/Ly6 domain-containing protein,Thinocorus orbignyianus,103,21,97,,InterPro:IPR035076
A0A7L1XYD6,UPAR/Ly6 domain-containing protein,Thinocorus orbignyianus,126,21,96,,InterPro:IPR035076
A0A7L1XZB0,UPAR/Ly6 domain-containing protein,Thinocorus orbignyianus,109,4,79,,InterPro:IPR035076
A0A7L1XZC1,UPAR/Ly6 domain-containing protein,Thinocorus orbignyianus,112,7,82,,InterPro:IPR035076
A0A7L1Y044,UPAR/Ly6 domain-containing protein,Thinocorus orbignyianus,109,2,79,,InterPro:IPR035076
A0A7L1YEZ6,UPAR/Ly6 domain-containing protein,Scytalopus superciliaris,104,4,75,,InterPro:IPR035076
A0A7L1YRN7,UPAR/Ly6 domain-containing protein,Scytalopus superciliaris,109,4,79,,InterPro:IPR035076
A0A7L1YRN9,Snake toxin/toxin-like domain-containing protein,Scytalopus superciliaris,78,4,78,,InterPro:IPR035076
A0A7L1YRP4,UPAR/Ly6 domain-containing protein,Scytalopus superciliaris,112,7,82,,InterPro:IPR035076
A0A7L1YUY0,UPAR/Ly6 domain-containing protein,Scytalopus superciliaris,87,4,81,,InterPro:IPR035076
A0A7L1YW31,Snake toxin/toxin-like domain-containing protein,Scytalopus superciliaris,87,2,79,,InterPro:IPR035076
A0A7L1YWK3,Snake toxin/toxin-like domain-containing protein,Scytalopus superciliaris,100,1,71,,InterPro:IPR035076
A0A7L1YWL8,UPAR/Ly6 domain-containing protein,Scytalopus superciliaris,123,2,93,,InterPro:IPR035076
A0A7L1ZEG5,UPAR/Ly6 domain-containing protein,Leiothrix lutea (Red-billed leiothrix),109,5,80,,InterPro:IPR035076
A0A7L1ZEZ5,Snake toxin/toxin-like domain-containing protein,Leiothrix lutea (Red-billed leiothrix),76,4,76,,InterPro:IPR035076
A0A7L1ZHP2,UPAR/Ly6 domain-containing protein,Leiothrix lutea (Red-billed leiothrix),104,4,75,,InterPro:IPR035076
A0A7L1ZIP2,UPAR/Ly6 domain-containing protein,Leiothrix lutea (Red-billed leiothrix),107,2,77,,InterPro:IPR035076
A0A7L2AUK1,UPAR/Ly6 domain-containing protein,Heliornis fulica (sungrebe),86,2,79,,InterPro:IPR035076
A0A7L2AUK4,UPAR/Ly6 domain-containing protein,Heliornis fulica (sungrebe),109,5,80,,InterPro:IPR035076
A0A7L2AUL7,UPAR/Ly6 domain-containing protein,Heliornis fulica (sungrebe),111,6,81,,InterPro:IPR035076
A0A7L2AUM1,UPAR/Ly6 domain-containing protein,Heliornis fulica (sungrebe),103,21,97,,InterPro:IPR035076
A0A7L2AUV0,UPAR/Ly6 domain-containing protein,Heliornis fulica (sungrebe),109,4,79,,InterPro:IPR035076
A0A7L2AXU2,UPAR/Ly6 domain-containing protein,Heliornis fulica (sungrebe),104,4,75,,InterPro:IPR035076
A0A7L2AZ49,UPAR/Ly6 domain-containing protein,Heliornis fulica (sungrebe),107,2,77,,InterPro:IPR035076
A0A7L2AZN2,Snake toxin/toxin-like domain-containing protein,Heliornis fulica (sungrebe),78,4,78,,InterPro:IPR035076
A0A7L2BZK2,UPAR/Ly6 domain-containing protein,Alaudala cheleensis (Asian short-toed lark),104,4,75,,InterPro:IPR035076
A0A7L2CAH7,UPAR/Ly6 domain-containing protein,Alaudala cheleensis (Asian short-toed lark),110,5,80,,InterPro:IPR035076
A0A7L2CAJ0,UPAR/Ly6 domain-containing protein,Alaudala cheleensis (Asian short-toed lark),109,2,79,,InterPro:IPR035076
A0A7L2CAK2,UPAR/Ly6 domain-containing protein,Alaudala cheleensis (Asian short-toed lark),102,17,96,,InterPro:IPR035076
A0A7L2CAS0,UPAR/Ly6 domain-containing protein,Alaudala cheleensis (Asian short-toed lark),109,4,79,,InterPro:IPR035076
A0A7L2CCN5,UPAR/Ly6 domain-containing protein,Alaudala cheleensis (Asian short-toed lark),87,2,79,,InterPro:IPR035076
A0A7L2CEE1,Snake toxin/toxin-like domain-containing protein,Alaudala cheleensis (Asian short-toed lark),78,4,78,,InterPro:IPR035076
A0A7L2CF38,UPAR/Ly6 domain-containing protein,Alaudala cheleensis (Asian short-toed lark),112,7,82,,InterPro:IPR035076
A0A7L2CPC1,UPAR/Ly6 domain-containing protein,Catharus fuscescens (Veery),107,2,77,,InterPro:IPR035076
A0A7L2CPC8,UPAR/Ly6 domain-containing protein,Catharus fuscescens (Veery),112,7,82,,InterPro:IPR035076
A0A7L2CPD2,UPAR/Ly6 domain-containing protein,Catharus fuscescens (Veery),109,5,80,,InterPro:IPR035076
A0A7L2CSB6,Snake toxin/toxin-like domain-containing protein,Catharus fuscescens (Veery),78,4,78,,InterPro:IPR035076
A0A7L2CSC1,Snake toxin/toxin-like domain-containing protein,Catharus fuscescens (Veery),86,2,79,,InterPro:IPR035076
A0A7L2D8G2,UPAR/Ly6 domain-containing protein,Catharus fuscescens (Veery),104,4,75,,InterPro:IPR035076
A0A7L2DE78,Snake toxin/toxin-like domain-containing protein,Catharus fuscescens (Veery),66,21,55,,InterPro:IPR035076
A0A7L2DLQ6,UPAR/Ly6 domain-containing protein,Catharus fuscescens (Veery),109,4,79,,InterPro:IPR035076
A0A7L2DSJ9,UPAR/Ly6 domain-containing protein,Anthoscopus minutus (Southern penduline-tit),112,7,82,,InterPro:IPR035076
A0A7L2DSK1,Snake toxin/toxin-like domain-containing protein,Anthoscopus minutus (Southern penduline-tit),78,4,78,,InterPro:IPR035076
A0A7L2DSL1,UPAR/Ly6 domain-containing protein,Anthoscopus minutus (Southern penduline-tit),104,4,75,,InterPro:IPR035076
A0A7L2DSS2,UPAR/Ly6 domain-containing protein,Anthoscopus minutus (Southern penduline-tit),109,4,79,,InterPro:IPR035076
A0A7L2DT56,UPAR/Ly6 domain-containing protein,Anthoscopus minutus (Southern penduline-tit),87,4,81,,InterPro:IPR035076
A0A7L2DTI9,UPAR/Ly6 domain-containing protein,Anthoscopus minutus (Southern penduline-tit),109,5,80,,InterPro:IPR035076
A0A7L2DTM3,UPAR/Ly6 domain-containing protein,Anthoscopus minutus (Southern penduline-tit),110,2,80,,InterPro:IPR035076
A0A7L2DU64,Snake toxin/toxin-like domain-containing protein,Anthoscopus minutus (Southern penduline-tit),86,2,79,,InterPro:IPR035076
A0A7L2FHR5,Snake toxin/toxin-like domain-containing protein,Quiscalus mexicanus (Great-tailed grackle),78,4,78,,InterPro:IPR035076
A0A7L2FHS8,Snake toxin/toxin-like domain-containing protein,Quiscalus mexicanus (Great-tailed grackle),69,6,39,,InterPro:IPR035076
A0A7L2FHW5,UPAR/Ly6 domain-containing protein,Quiscalus mexicanus (Great-tailed grackle),87,2,79,,InterPro:IPR035076
A0A7L2FIP0,UPAR/Ly6 domain-containing protein,Quiscalus mexicanus (Great-tailed grackle),126,21,96,,InterPro:IPR035076
A0A7L2FQH5,UPAR/Ly6 domain-containing protein,Quiscalus mexicanus (Great-tailed grackle),94,4,88,,InterPro:IPR035076
A0A7L2FQM6,UPAR/Ly6 domain-containing protein,Quiscalus mexicanus (Great-tailed grackle),109,5,80,,InterPro:IPR035076
A0A7L2FRA6,UPAR/Ly6 domain-containing protein,Quiscalus mexicanus (Great-tailed grackle),107,2,77,,InterPro:IPR035076
A0A7L2FUW4,UPAR/Ly6 domain-containing protein,Quiscalus mexicanus (Great-tailed grackle),112,7,82,,InterPro:IPR035076
A0A7L2GKQ0,UPAR/Ly6 domain-containing protein,Nyctibius grandis (Great potoo),104,4,75,,InterPro:IPR035076
A0A7L2GLD4,Snake toxin/toxin-like domain-containing protein,Nyctibius grandis (Great potoo),78,4,78,,InterPro:IPR035076
A0A7L2GMF6,UPAR/Ly6 domain-containing protein,Nyctibius grandis (Great potoo),108,3,79,,InterPro:IPR035076
A0A7L2GMG2,Snake toxin/toxin-like domain-containing protein,Nyctibius grandis (Great potoo),85,4,80,,InterPro:IPR035076
A0A7L2GPC1,UPAR/Ly6 domain-containing protein,Nyctibius grandis (Great potoo),112,7,82,,InterPro:IPR035076
A0A7L2GQ75,UPAR/Ly6 domain-containing protein,Nyctibius grandis (Great potoo),107,2,77,,InterPro:IPR035076
A0A7L2GRC5,UPAR/Ly6 domain-containing protein,Nyctibius grandis (Great potoo),109,4,79,,InterPro:IPR035076
A0A7L2GTA6,Snake toxin/toxin-like domain-containing protein,Nyctibius grandis (Great potoo),86,2,79,,InterPro:IPR035076
A0A7L2HT18,Snake toxin/toxin-like domain-containing protein,Sagittarius serpentarius (Secretary bird),78,4,78,,InterPro:IPR035076
A0A7L2HUS5,UPAR/Ly6 domain-containing protein,Sagittarius serpentarius (Secretary bird),86,2,79,,InterPro:IPR035076
A0A7L2HUU3,UPAR/Ly6 domain-containing protein,Sagittarius serpentarius (Secretary bird),119,14,89,,InterPro:IPR035076
A0A7L2HVX3,Snake toxin/toxin-like domain-containing protein,Sagittarius serpentarius (Secretary bird),108,21,102,,InterPro:IPR035076
A0A7L2HW62,UPAR/Ly6 domain-containing protein,Sagittarius serpentarius (Secretary bird),107,2,77,,InterPro:IPR035076
A0A7L2HYH6,UPAR/Ly6 domain-containing protein,Sagittarius serpentarius (Secretary bird),112,7,82,,InterPro:IPR035076
A0A7L2HYS4,UPAR/Ly6 domain-containing protein,Sagittarius serpentarius (Secretary bird),126,22,97,,InterPro:IPR035076
A0A7L2I1X6,UPAR/Ly6 domain-containing protein,Sagittarius serpentarius (Secretary bird),104,4,75,,InterPro:IPR035076
A0A7L2IQS9,Snake toxin/toxin-like domain-containing protein,Semnornis frantzii,78,4,78,,InterPro:IPR035076
A0A7L2IR49,Snake toxin/toxin-like domain-containing protein,Semnornis frantzii,102,2,79,,InterPro:IPR035076
A0A7L2IR62,UPAR/Ly6 domain-containing protein,Semnornis frantzii,125,20,95,,InterPro:IPR035076
A0A7L2IR80,Snake toxin/toxin-like domain-containing protein,Semnornis frantzii,108,21,102,,InterPro:IPR035076
A0A7L2IR85,UPAR/Ly6 domain-containing protein,Semnornis frantzii,112,7,82,,InterPro:IPR035076
A0A7L2IRH9,Snake toxin/toxin-like domain-containing protein,Semnornis frantzii,69,6,39,,InterPro:IPR035076
A0A7L2IRN1,UPAR/Ly6 domain-containing protein,Semnornis frantzii,110,4,80,,InterPro:IPR035076
A0A7L2JB45,UPAR/Ly6 domain-containing protein,Cinclus mexicanus (American dipper),105,4,76,,InterPro:IPR035076
A0A7L2JM27,UPAR/Ly6 domain-containing protein,Cinclus mexicanus (American dipper),126,21,96,,InterPro:IPR035076
A0A7L2JM31,UPAR/Ly6 domain-containing protein,Cinclus mexicanus (American dipper),110,5,80,,InterPro:IPR035076
A0A7L2JNI1,UPAR/Ly6 domain-containing protein,Cinclus mexicanus (American dipper),109,2,79,,InterPro:IPR035076
A0A7L2JQ58,UPAR/Ly6 domain-containing protein,Cinclus mexicanus (American dipper),100,17,94,,InterPro:IPR035076
A0A7L2JQY5,UPAR/Ly6 domain-containing protein,Cinclus mexicanus (American dipper),112,7,82,,InterPro:IPR035076
A0A7L2JS33,Snake toxin/toxin-like domain-containing protein,Cinclus mexicanus (American dipper),78,4,78,,InterPro:IPR035076
A0A7L2JW28,UPAR/Ly6 domain-containing protein,Cinclus mexicanus (American dipper),87,2,79,,InterPro:IPR035076
A0A7L2KZV0,UPAR/Ly6 domain-containing protein,Zosterops hypoxanthus,112,7,82,,InterPro:IPR035076
A0A7L2KZV1,UPAR/Ly6 domain-containing protein,Zosterops hypoxanthus,109,4,79,,InterPro:IPR035076
A0A7L2L004,UPAR/Ly6 domain-containing protein,Zosterops hypoxanthus,104,4,75,,InterPro:IPR035076
A0A7L2L0D6,UPAR/Ly6 domain-containing protein,Zosterops hypoxanthus,110,5,80,,InterPro:IPR035076
A0A7L2L0F7,Snake toxin/toxin-like domain-containing protein,Zosterops hypoxanthus,87,2,79,,InterPro:IPR035076
A0A7L2L0K7,UPAR/Ly6 domain-containing protein,Zosterops hypoxanthus,109,2,79,,InterPro:IPR035076
A0A7L2L0L8,Snake toxin/toxin-like domain-containing protein,Zosterops hypoxanthus,78,4,78,,InterPro:IPR035076
A0A7L2L0R0,Snake toxin/toxin-like domain-containing protein,Zosterops hypoxanthus,106,21,100,,InterPro:IPR035076
A0A7L2LQ25,Snake toxin/toxin-like domain-containing protein,Hippolais icterina (icterine warbler),86,2,79,,InterPro:IPR035076
A0A7L2LQB7,Snake toxin/toxin-like domain-containing protein,Hippolais icterina (icterine warbler),78,4,78,,InterPro:IPR035076
A0A7L2LS39,UPAR/Ly6 domain-containing protein,Hippolais icterina (icterine warbler),104,4,75,,InterPro:IPR035076
A0A7L2M6I6,UPAR/Ly6 domain-containing protein,Hippolais icterina (icterine warbler),125,21,96,,InterPro:IPR035076
A0A7L2M6J9,UPAR/Ly6 domain-containing protein,Hippolais icterina (icterine warbler),109,4,79,,InterPro:IPR035076
A0A7L2M6S9,UPAR/Ly6 domain-containing protein,Hippolais icterina (icterine warbler),112,7,82,,InterPro:IPR035076
A0A7L2M7G0,Snake toxin/toxin-like domain-containing protein,Hippolais icterina (icterine warbler),113,16,107,,InterPro:IPR035076
A0A7L2M7P8,UPAR/Ly6 domain-containing protein,Hippolais icterina (icterine warbler),109,5,80,,InterPro:IPR035076
A0A7L2MDW7,UPAR/Ly6 domain-containing protein,Rhadina sibilatrix,107,2,77,,InterPro:IPR035076
A0A7L2ME42,UPAR/Ly6 domain-containing protein,Rhadina sibilatrix,87,4,81,,InterPro:IPR035076
A0A7L2ME69,UPAR/Ly6 domain-containing protein,Rhadina sibilatrix,109,4,79,,InterPro:IPR035076
A0A7L2MER9,UPAR/Ly6 domain-containing protein,Rhadina sibilatrix,112,7,82,,InterPro:IPR035076
A0A7L2MF17,UPAR/Ly6 domain-containing protein,Rhadina sibilatrix,126,22,97,,InterPro:IPR035076
A0A7L2N197,Snake toxin/toxin-like domain-containing protein,Rhadina sibilatrix,78,4,78,,InterPro:IPR035076
A0A7L2N2F7,UPAR/Ly6 domain-containing protein,Rhadina sibilatrix,104,4,75,,InterPro:IPR035076
A0A7L2N2J0,Snake toxin/toxin-like domain-containing protein,Rhadina sibilatrix,87,2,79,,InterPro:IPR035076
A0A7L2NMC3,UPAR/Ly6 domain-containing protein,Pycnonotus jocosus (Red-whiskered bulbul),112,7,82,,InterPro:IPR035076
A0A7L2NMI8,UPAR/Ly6 domain-containing protein,Pycnonotus jocosus (Red-whiskered bulbul),107,2,77,,InterPro:IPR035076
A0A7L2NMP0,UPAR/Ly6 domain-containing protein,Pycnonotus jocosus (Red-whiskered bulbul),124,22,97,,InterPro:IPR035076
